token_,count
('', 'ages', 'politiques'),3
('', 'faut', 'donc'),3
('', 'bien', 'toft'),3
('magistrats', 'souverains', ''),3
('', 'truy', ''),3
('enuers', 'sujets', ''),3
('', 'equalité', ''),3
('', 'quelques', 'vns'),3
('perpetuer', 'estats', ''),3
('', 'pofons', 'cas'),3
('bien', 'petit', 'nombre'),3
('corps', '', 'colleges'),3
('caton', 'cenfeur', ''),3
('bien', 'mieux', ''),3
('', 'moyen', 'grand'),3
('lettres', 'patentes', ''),3
('', 'dinaire', ''),3
('', 'quil', 'faut'),3
('', 'voi', ''),3
('', 'forte', 'raifon'),3
('façons', 'faire', ''),3
('magistrats', '', 'estat'),3
('comines', '', ''),3
('', 'grands', 'feigneurs'),3
('faire', 'iuftice', ''),3
('file', 'prince', ''),3
('quelque', 'chofe', ''),3
('affaires', '', 'estat'),3
('caril', '', 'arien'),3
('graces', '', ''),3
('', '', 'faueurs'),3
('grands', 'feigneurs', ''),3
('entre', 'princes', ''),3
