word,count
feraportent,1
cognoiffance,1
generáux,1
iuftice,1
nye,1
efc,1
afra,1
quite,1
biés,1
pau,1
penébien,1
ánnibal,1
césansapresau,1
igno,1
fcript,1
fant,1
anicu,1
vings,1
laronneaus,1
valetz,1
gleterre,1
veuillét,1
executees,1
netrou,1
reuiét,1
encheri,1
peult,1
couróne,1
pauureté,1
moy,1
decouper,1
lesraifons,1
uonsiuftement,1
confumé,1
iceluy,1
veiie,1
peutiuger,1
hériz,1
íonnes,1
apres,1
pouuons,1
arreftee,1
ineuitable,1
feule,1
ceftoit,1
mierement,1
ournee,1
atit,1
partiele,1
couftoit,1
quevne,1
tem,1
fubtilement,1
afamée,1
egypte,1
celte,1
comei,1
cocs,1
laiournee,1
eflle,1
at,1
couftoyent,1
nefceurentiamais,1
hyuer,1
der,1
enfemble,1
decoulaft,1
xandre,1
ceur,1
sulla,1
particaufsi,1
rent,1
richeffe,1
gregeois,1
foyes,1
carle,1
hures,1
poiétiers,1
ietre,1
monoyeur,1
mäge,1
eftar,1
appellecommeon,1
cinquanteliures,1
faitedtouterigueur,1
pointjil,1
donnéla,1
vintz,1
dic,1
ceferoit,1
lafoye,1
d,1
prufia,1
paflant,1
maximilian,1
receura,1
jen,1
eftimez,1
cafsé,1
remonftré,1
trouuerions,1
viét,1
poitou,1
coipelle,1
defquelles,1
grädeur,1
iour,1
lem,1
doibt,1
laloy,1
ainft,1
miliars,1
quei,1
quitourneroit,1
hau,1
àfoifon,1
quinquallerie,1
troisliures,1
changemens,1
abondáce,1
feptans,1
courtizans,1
diroit,1
heureuſe,1
mangeoyent,1
teux,1
felliers,1
friqueont,1
lefquels,1
permift,1
dele,1
cftoit,1
contrefchange,1
preítre,1
efte,1
nofttes,1
plefe,1
aporta,1
perie,1
ratz,1
cepteray,1
loitlors,1
auoitle,1
toulou,1
efclaue,1
rizé,1
commel,1
oixante,1
iles,1
valer,1
paralogifme,1
charettee,1
raifonnable,1
cointe,1
ieux,1
gcois,1
facent,1
raporter,1
apercoyue,1
degrez,1
letonneau,1
fepaiffent,1
nefutia,1
ttt,1
leon,1
encores,1
€&,1
