token_,count,p-value,obs/exp
tribun,63,1.7381182272032074e-05,2.582264826708489
droits,62,4.526016724464389e-05,2.4368404757370823
caril,62,0.005584500046240725,1.7104745647000674
conful,62,7.3197355838436495e-06,2.7795211676376095
naples,62,0.00013267721893237664,2.2806327529334234
priuileges,62,7.3197355838436495e-06,2.7795211676376095
priué,62,4.526016724464389e-05,2.470685482344542
noy,62,7.3197355838436495e-06,2.823640551250905
ayt,61,0.07237618129661179,1.3463090122155372
cftoit,61,0.0004860244745203466,2.1086767661207206
tite,60,0.0001583696270675613,2.295346512629768
ordinairement,60,0.08576651165616492,1.32423837267102
pareil,60,0.01667395258820577,1.5939906337706722
àl,60,0.0006671719741423843,2.074108294544971
nes,60,0.057220994328383325,1.4110736757969886
royne,60,0.07046360016937878,1.3555195940726976
poids,60,0.00477154595104915,1.7566427392574757
aduint,59,0.00022342660023412235,2.2875919636006135
gouuernement,59,2.382622208249864e-05,2.6450282079132093
payer,59,0.027186981779095534,1.4980690735083664
anciennement,59,0.0020813770655772664,1.923656878482334
iuge,59,0.0013917915606681036,1.9457678770855793
milan,59,0.00013311641015539166,2.3189288398143204
tribuns,59,7.72127782349174e-05,2.489438313330079
faits,58,0.0008022652504509791,2.1064888881728883
ancien,58,0.00572554902475304,1.7517118122700859
àla,58,0.03351659311579151,1.4992128123032267
ferment,58,1.878945694108745e-05,2.7280757732075114
dir,57,0.005271040532163713,1.777646076357293
ancienne,57,0.007430229490302053,1.739823819413521
ciuile,57,2.783017860108203e-05,2.771922695336796
commeil,57,0.0016756908079009645,1.9944321832301337
mefchans,56,0.0022546331593723723,1.9127887605248068
familles,56,0.0022546331593723723,1.9594421449278507
frere,56,0.00022559468366905883,2.362856704177702
crainte,55,0.008910304030194905,1.7341216784977644
cóme,55,0.0482717026363139,1.434591570393605
eftar,55,6.026542305902452e-05,2.6746622498863823
amis,55,0.0001083185467234804,2.5048424244967706
hebrieux,55,0.06067324594162173,1.3965050685247484
quafi,55,0.0020185437531794618,1.9482107746085993
repvblique,55,1.6868710256043858e-05,2.86918314078721
ro,55,0.03787065721894661,1.4887271013518542
ariftocratie,55,1.6868710256043858e-05,2.86918314078721
aifné,55,6.026542305902452e-05,2.6300845457216093
changemens,55,0.0001083185467234804,2.4657042616140084
appelloit,54,0.0011616181176355384,2.0386301263488074
trouua,54,0.011487181222910202,1.7025921934341688
alexandre,54,0.08981810378321888,1.3356542207112876
liue,54,4.8025831925398364e-05,2.671308441422575
tyrannie,53,0.0010150010860911567,2.083105567968796
augufte,53,3.7748367341640116e-05,2.764849208394948
difant,53,0.044650357166175,1.4621798698242512
faite,53,0.014723350690803565,1.671062708370573
fols,53,0.0002246710569567096,2.413757245424161
citoyen,52,0.00018554396768572675,2.4458610380481134
puiffe,52,0.04283491571645874,1.5070456901104539
plaifir,52,0.013762586240024828,1.657750259121499
defendu,52,0.004839398445105641,1.8649690415116864
tuer,52,0.013762586240024828,1.657750259121499
cftre,52,0.0013987962283392144,2.1013735679004917
print,52,0.025118597379298828,1.587207694903563
ligue,52,0.0003211986777937144,2.3682146558878556
royal,52,0.0021663865124326724,2.016182747580202
ordonné,51,0.009154794685341177,1.7420040497636633
voila,51,0.009154794685341177,1.7420040497636633
marque,51,0.01761546317777171,1.644138653709525
dira,51,0.01761546317777171,1.6258704464460856
latins,51,0.012822995113069044,1.681934944599399
có,51,0.08270715457712724,1.3675545811228758
receuoir,51,0.0007576886063281266,2.217096063335571
feditions,51,4.380978715764442e-05,2.8140065419259175
faueur,50,0.005834114422854632,1.8631059355761104
grád,50,0.016491402141315628,1.6681297330158198
ioint,50,0.00038315410331917545,2.3909859506560083
fieft,50,6.537231093329032e-05,2.758829943064625
cognoiftre,50,0.016491402141315628,1.6681297330158198
receu,50,0.06418678380568295,1.4490823943369748
tyrans,50,0.003950943262889187,1.9386372572886557
cefar,50,0.00022000257618371246,2.5168273164800086
ordinaires,49,0.03738581020105846,1.5281518902018836
peres,49,0.0035406540867291857,1.9258900534051135
parla,49,0.0778160081456939,1.3919799395898347
porté,49,0.04850582642638355,1.495638020197588
sixiesme,49,0.0005463184950291085,2.3828809135351405
dignité,48,0.05962631237393906,1.449692534292485
fouucrain,48,0.00026065157862786517,2.5503850140330755
fimple,48,0.09371703853708993,1.3635721857206544
millions,48,0.04644675553223967,1.4969651169324574
filles,48,0.026765660142281992,1.5829975949170814
monftrer,48,0.04644675553223967,1.4969651169324574
ofter,48,0.003153605477356492,1.9674398679683727
monarchies,48,0.000456941594361406,2.4161542238208082
maisil,48,0.0101459207331716,1.76565116356136
iu,47,0.07280638881965085,1.4194906064947248
ligues,47,0.001771614687893005,2.1405017082063313
auguste,47,0.025220067489012947,1.6247181640602273
fage,47,0.001771614687893005,2.1405017082063313
condamné,47,0.04438246888904208,1.5151866024381897
europe,47,0.0027901790408249687,2.0127105614477445
foixante,47,0.033767212338185665,1.550018478356309
notable,47,0.006385052181156963,1.899318417140829
maicfté,47,0.00021094011792975392,2.6441491689607624
florence,47,0.00021094011792975392,2.6441491689607624
macedoine,47,5.848829013098859e-05,2.86918314078721
auff,46,0.008494593523743744,1.8589073869888966
gouuerneurs,46,0.00016825512084696188,2.6396484895242334
enla,46,0.04231474229099578,1.55273440560249
huit,46,0.01720335304913845,1.7140574607300216
