token_,count,p-value,obs/exp
aucunement,103,0.025829015513566065,1.3493119032202108
feule,102,0.030317110282806217,1.3493119032202108
onques,102,0.030317110282806217,1.3493119032202108
al,102,0.08054837800678838,1.2399082353915452
fens,102,0.030317110282806217,1.3493119032202108
efpaigne,102,0.030317110282806217,1.3493119032202108
us,101,0.04990644107528625,1.297909545002298
lu,101,0.058628411254025625,1.285665115332465
ls,101,0.04220783603400729,1.310389444473474
dy,101,0.02959069037945974,1.3493119032202108
requefte,101,0.02959069037945974,1.3493119032202108
fimple,101,0.02959069037945974,1.3493119032202108
celeftes,100,0.028866534157885246,1.3493119032202108
plutarque,100,0.05760527041515895,1.2850589554478198
pareil,100,0.07825338994253594,1.249362873352047
ent,100,0.028866534157885246,1.3493119032202108
raifons,99,0.028144831247082443,1.3493119032202108
ena,99,0.028144831247082443,1.3493119032202108
attendu,99,0.04045456056927883,1.3225928556316917
puiffe,99,0.028144831247082443,1.3493119032202108
colleges,99,0.028144831247082443,1.3493119032202108
routes,98,0.03306379429215185,1.3493119032202108
ruine,98,0.04704794883693392,1.3092333318374323
cofté,98,0.03306379429215185,1.3493119032202108
parla,97,0.05451801859681046,1.2958738080431726
defquels,97,0.032267915996462636,1.349311903220211
be,97,0.046092597531069826,1.3088325461236046
plufpart,97,0.032267915996462636,1.349311903220211
cit,96,0.03147394332029568,1.349311903220211
mauuais,96,0.03147394332029568,1.349311903220211
ui,96,0.03147394332029568,1.349311903220211
caufes,96,0.03147394332029568,1.349311903220211
ligne,96,0.07358660710208623,1.2699406147954926
it,96,0.05348342053529814,1.2953394270914025
tenu,95,0.04417911279470618,1.321491039236289
iu,95,0.030682089529806156,1.3493119032202108
naturelles,95,0.05244630100827166,1.3080064367951023
occafion,95,0.030682089529806156,1.3493119032202108
couftumes,95,0.030682089529806156,1.3493119032202108
hommage,95,0.05244630100827166,1.3080064367951023
appellé,94,0.060713719157361706,1.281164837401008
refte,94,0.03607776864556324,1.3493119032202108
pourle,94,0.03607776864556324,1.3493119032202108
couleur,94,0.09605571997919443,1.2314108631330078
fu,94,0.0712155746241383,1.2683531890269981
befoin,94,0.03607776864556324,1.3493119032202108
fuffent,94,0.03607776864556324,1.3493119032202108
grece,93,0.03520509233000387,1.3493119032202108
euffent,93,0.03520509233000387,1.3493119032202108
cieux,92,0.0804494882850668,1.253906011073327
monftrer,92,0.03433382073450789,1.3493119032202106
poids,92,0.0804494882850668,1.2667009703699939
dir,91,0.04034632333929272,1.3346454694895562
trouua,91,0.03346419246342959,1.3493119032202108
afrique,91,0.05733831053360322,1.2924987704530442
proces,91,0.03346419246342959,1.3493119032202108
faudroit,91,0.04034632333929272,1.3346454694895562
froid,91,0.04034632333929272,1.3346454694895562
college,91,0.03346419246342959,1.3493119032202108
plaifir,90,0.03938813824531463,1.349311903220211
faite,90,0.03938813824531463,1.3344842998881206
difent,89,0.038430421989294986,1.349311903220211
metaux,89,0.038430421989294986,1.349311903220211
orient,89,0.038430421989294986,1.349311903220211
tue,89,0.05506938925843776,1.3053126020282473
chap,88,0.06395899630218865,1.2906461682975927
oy,88,0.0374734272927155,1.3493119032202108
preuue,88,0.0374734272927155,1.3493119032202108
cít,87,0.03651741958047522,1.349311903220211
ae,87,0.03651741958047522,1.349311903220211
uoir,87,0.03651741958047522,1.349311903220211
iuge,87,0.03651741958047522,1.349311903220211
fuit,87,0.06272972516882332,1.29000148989185
allez,87,0.05278711684990082,1.3189902874175097
athenes,87,0.044079332584029234,1.3339788134108903
foixante,87,0.03651741958047522,1.349311903220211
iufte,86,0.043027766348241285,1.3493119032202108
sorciere,86,0.043027766348241285,1.3493119032202108
trouué,86,0.043027766348241285,1.3493119032202108
cognoiftre,86,0.043027766348241285,1.3493119032202108
ft,86,0.043027766348241285,1.333802570999289
nt,86,0.043027766348241285,1.3493119032202108
grád,86,0.043027766348241285,1.3493119032202108
almaigne,86,0.043027766348241285,1.3493119032202108
latins,85,0.050493062836507084,1.318293238778367
contraires,85,0.09782245006733412,1.2466468671056294
cu,85,0.050493062836507084,1.318293238778367
enla,85,0.04197572888807836,1.349311903220211
is,84,0.0590106223466906,1.3027839065574451
mefchans,84,0.040923497328065064,1.349311903220211
crainte,84,0.09635183009071513,1.245518679895579
elt,84,0.040923497328065064,1.349311903220211
voila,84,0.040923497328065064,1.349311903220211
eftrangers,84,0.040923497328065064,1.349311903220211
cftoit,83,0.04818902278031234,1.3493119032202108
àl,83,0.04818902278031234,1.3493119032202108
fou,83,0.06867931866819225,1.302242883340436
z,83,0.06867931866819225,1.287274574336523
k,83,0.04818902278031234,1.3493119032202108
armee,83,0.04818902278031234,1.3493119032202108
venus,83,0.04818902278031234,1.3493119032202108
venize,83,0.04818902278031234,1.3493119032202108
edit,83,0.04818902278031234,1.3493119032202108
commeil,82,0.047033887320216405,1.3493119032202108
elements,82,0.047033887320216405,1.3493119032202108
aufquels,82,0.047033887320216405,1.3493119032202108
midy,82,0.06733334659343308,1.30168913016538
prineipe,82,0.047033887320216405,1.3493119032202108
quafi,81,0.04587704448264738,1.3493119032202108
feroyent,81,0.04587704448264738,1.3493119032202108
ciuiles,81,0.04587704448264738,1.3493119032202108
fages,80,0.04471879439834097,1.3493119032202108
femblables,80,0.04471879439834097,1.3493119032202108
defendu,80,0.04471879439834097,1.3493119032202108
mefmement,80,0.04471879439834097,1.3493119032202108
fouueraine,80,0.04471879439834097,1.3493119032202108
traitez,80,0.06461989636279825,1.3164018568002056
ciceron,79,0.05271906174969969,1.3493119032202108
defquelles,79,0.05271906174969969,1.3493119032202108
arreft,79,0.05271906174969969,1.3493119032202108
fent,79,0.05271906174969969,1.3493119032202108
auant,79,0.05271906174969969,1.3493119032202108
publique,79,0.08880479785694792,1.2842848235469475
maisil,78,0.05144885081617656,1.349311903220211
faits,78,0.06187889731717438,1.3322320057110941
chaud,78,0.06187889731717438,1.3155791056397055
ariftocratique,78,0.05144885081617656,1.349311903220211
demons,77,0.05017531820572083,1.3493119032202108
faueur,77,0.05017531820572083,1.3493119032202108
affin,76,0.04889878350432073,1.3493119032202108
doneques,76,0.04889878350432073,1.3493119032202108
haute,75,0.08253239021197038,1.2974152915578951
ges,75,0.09741842408281072,1.2649799092689475
infinie,75,0.08253239021197038,1.2974152915578951
effe,75,0.05771935969516746,1.3493119032202108
tn,74,0.05632103379134227,1.349311903220211
aduint,74,0.05632103379134227,1.349311903220211
faux,74,0.05632103379134227,1.349311903220211
tefte,74,0.05632103379134227,1.349311903220211
eftà,73,0.054917287100553915,1.3493119032202108
mari,73,0.06630419755374559,1.3310779585821
viure,73,0.054917287100553915,1.3493119032202108
fil,73,0.06630419755374559,1.3310779585821
trouuer,73,0.054917287100553915,1.3493119032202108
efclaue,73,0.054917287100553915,1.3493119032202108
efcus,73,0.054917287100553915,1.3493119032202108
tantoft,72,0.05350845153208948,1.3493119032202108
priué,72,0.05350845153208948,1.3493119032202108
publiques,72,0.09233200738508429,1.2782954872612524
peres,72,0.06478007646749198,1.330828178518564
fouuerains,72,0.05350845153208948,1.3493119032202108
cftre,71,0.06324724510378416,1.349311903220211
auff,71,0.06324724510378416,1.349311903220211
fila,71,0.06324724510378416,1.349311903220211
rc,70,0.0617059706803901,1.3493119032202108
ofter,70,0.0617059706803901,1.3493119032202108
autát,70,0.0617059706803901,1.3493119032202108
feigneurie,70,0.0617059706803901,1.3493119032202108
fone,70,0.0617059706803901,1.3493119032202108
ain,69,0.0601565513843079,1.3493119032202108
eftle,69,0.0601565513843079,1.3493119032202108
lay,69,0.0870940035806392,1.3113031172140077
téps,69,0.0601565513843079,1.3493119032202108
th,69,0.0601565513843079,1.3493119032202108
sorcieres,68,0.0585993188799935,1.3493119032202108
neant,68,0.07105816069023738,1.329756658246005
fem,68,0.0585993188799935,1.3493119032202108
merite,68,0.0585993188799935,1.3493119032202108
mr,68,0.0585993188799935,1.3493119032202108
hautes,68,0.0585993188799935,1.3493119032202108
fel,68,0.0585993188799935,1.3493119032202108
hiftoire,67,0.06936894030335972,1.349311903220211
fion,67,0.06936894030335972,1.349311903220211
veritable,67,0.06936894030335972,1.349311903220211
septentrion,67,0.06936894030335972,1.3294690811140313
tribun,67,0.09957034510119812,1.2914842502250587
diametre,67,0.06936894030335972,1.349311903220211
definition,66,0.06766777026548378,1.3493119032202108
neceffaire,66,0.06766777026548378,1.3493119032202108
faiét,66,0.06766777026548378,1.3493119032202108
pr,66,0.06766777026548378,1.3493119032202108
quin,66,0.08170350103434337,1.3096262590078516
frere,66,0.08170350103434337,1.3096262590078516
prefident,66,0.06766777026548378,1.3493119032202108
faudra,66,0.06766777026548378,1.3493119032202108
receuoir,66,0.06766777026548378,1.3493119032202108
dequoy,65,0.06595492060450121,1.349311903220211
ts,65,0.06595492060450121,1.349311903220211
entendu,65,0.09573951056069963,1.289783436901672
rs,65,0.0798728747422077,1.32886778347445
mv,65,0.06595492060450121,1.349311903220211
fignifie,64,0.06423070132554516,1.3493119032202108
ps,64,0.06423070132554516,1.3493119032202108
dece,64,0.07802547860670787,1.3285532585552846
ceftuy,64,0.06423070132554516,1.3493119032202108
fo,64,0.09379110538241775,1.3084236637286892
eglife,64,0.06423070132554516,1.3493119032202108
gouuernement,64,0.06423070132554516,1.3493119032202108
conful,64,0.06423070132554516,1.3493119032202108
ainf,64,0.06423070132554516,1.3493119032202108
priuileges,64,0.06423070132554516,1.3493119032202108
ij,63,0.07616143801591191,1.3493119032202106
ele,63,0.07616143801591191,1.3493119032202106
cen,63,0.09182052990200515,1.3077946138903582
cs,63,0.07616143801591191,1.3493119032202106
cout,63,0.07616143801591191,1.3282289047323952
hiftoires,63,0.07616143801591191,1.3493119032202106
fage,63,0.07616143801591191,1.3493119032202106
iaçoit,63,0.07616143801591191,1.3493119032202106
quád,63,0.07616143801591191,1.3493119032202106
noy,63,0.07616143801591191,1.3493119032202106
iln,62,0.07428091673108782,1.3493119032202108
foient,62,0.07428091673108782,1.3493119032202108
dic,62,0.07428091673108782,1.3493119032202108
cat,62,0.089827681243691,1.3071459062445794
ti,62,0.089827681243691,1.327894253962747
vfer,62,0.07428091673108782,1.3493119032202108
grains,62,0.07428091673108782,1.3493119032202108
amis,62,0.089827681243691,1.327894253962747
tref,62,0.07428091673108782,1.3493119032202108
qvatriesme,62,0.07428091673108782,1.3493119032202108
minutes,62,0.07428091673108782,1.3493119032202108
ure,61,0.07238412109475492,1.3493119032202108
our,61,0.0878124853676379,1.3275488080069817
ff,61,0.07238412109475492,1.3493119032202108
ferment,61,0.07238412109475492,1.3493119032202108
aneiens,61,0.07238412109475492,1.3493119032202108
foudain,60,0.07047130452912007,1.349311903220211
extreme,60,0.07047130452912007,1.349311903220211
perdu,60,0.08577490100440849,1.3271920359543057
cles,60,0.07047130452912007,1.349311903220211
yn,60,0.07047130452912007,1.349311903220211
vaut,60,0.08577490100440849,1.3271920359543057
egypte,60,0.07047130452912007,1.349311903220211
faifoyent,60,0.07047130452912007,1.349311903220211
memoire,60,0.07047130452912007,1.349311903220211
efte,60,0.07047130452912007,1.349311903220211
douce,60,0.07047130452912007,1.349311903220211
ioint,60,0.07047130452912007,1.349311903220211
aifné,60,0.07047130452912007,1.349311903220211
ange,59,0.08371492424191537,1.349311903220211
efpeces,59,0.08371492424191537,1.349311903220211
eftar,59,0.08371492424191537,1.349311903220211
peuft,59,0.08371492424191537,1.349311903220211
ciuile,59,0.08371492424191537,1.349311903220211
accidents,59,0.08371492424191537,1.349311903220211
lib,58,0.09888735702996553,1.3043348397795373
diables,58,0.08163259342675482,1.349311903220211
beaux,58,0.09888735702996553,1.3264422099452922
entreles,58,0.08163259342675482,1.349311903220211
fr,58,0.08163259342675482,1.349311903220211
dicu,58,0.08163259342675482,1.349311903220211
mc,58,0.08163259342675482,1.349311903220211
maiftres,58,0.08163259342675482,1.349311903220211
affemblee,58,0.08163259342675482,1.349311903220211
liue,58,0.08163259342675482,1.349311903220211
feruir,57,0.07952799467078867,1.3493119032202108
cf,57,0.07952799467078867,1.3493119032202108
cefar,57,0.07952799467078867,1.3493119032202108
doux,57,0.07952799467078867,1.3493119032202108
prouinces,57,0.07952799467078867,1.3493119032202108
orbe,57,0.07952799467078867,1.3493119032202108
penfe,57,0.07952799467078867,1.3493119032202108
diét,56,0.09441618361880753,1.3256397645672247
occident,56,0.09441618361880753,1.3256397645672247
maifons,56,0.09441618361880753,1.3493119032202108
cheual,56,0.09441618361880753,1.3493119032202108
monnoyes,56,0.09441618361880753,1.3256397645672247
quieft,55,0.09213596097318061,1.3493119032202108
generation,55,0.09213596097318061,1.3493119032202108
eftla,55,0.09213596097318061,1.3493119032202108
pl,55,0.09213596097318061,1.3493119032202108
poffible,55,0.09213596097318061,1.3493119032202108
feulemét,55,0.09213596097318061,1.3493119032202108
augufte,55,0.09213596097318061,1.3493119032202108
repvblique,55,0.09213596097318061,1.3493119032202108
